uid,uname,login,post,life,ycf,isBM,isManager,uscore
36603,zxxyw,2902,426,611,0,0,0,3.3
36604,sdabcd,110,21,119,0,0,0,1.2
36605,vividhanhan,47,11,114,0,0,0,1.1
36606,guany,580,0,412,0,0,0,2
36608,boost,153,2,401,0,0,0,2
36613,Uniyyed,539,79,343,0,0,0,2.7
36615,meteorlxy,154,2,423,0,0,0,2
36617,bdyjd,7,0,64,0,0,0,0.2
36618,breathin,728,681,646,4,0,0,3.6
36619,woshiwl,1882,258,155,0,0,0,3.1
36621,baling,2685,1166,255,0,0,0,3.8
36622,aptxkid,658,3,238,0,0,0,2
36623,zuoxiaoan,1202,91,663,0,0,0,2.7
36624,lizxiaohe,4986,379,265,0,0,0,3.3
36625,bison,92,6,274,0,0,0,2.1
36626,yiphoon,246,86,27,0,0,0,2.7
36630,Extra,354,137,587,0,0,0,2.9
36631,Pinger,730,45,364,0,0,0,1.6
36633,okko,987,87,565,0,1,0,2.7
36636,cqrbigpie,14,0,109,0,0,0,0.3
36637,xuexuetong,15,0,19,0,0,0,0.3
36638,shapomao,2029,2346,338,1,1,0,4.2
36639,cdy,26,1,108,0,0,0,0.9
36640,xmever,3610,1119,664,0,0,0,3.8
36642,elx,448,607,223,0,0,0,3.5
36644,ballkiller,4513,16540,664,2,0,0,5.5
36646,yexiao,856,193,598,0,0,0,3
36647,lucyang,274,4,110,0,0,0,1.1
36649,Bugatti,833,116,568,0,0,0,2.8
36650,question,1287,320,655,0,0,0,3.2
36651,lxfeiniao,5191,2538,640,0,0,0,4.3
36652,gzkitty,648,110,359,0,0,0,2.5
36653,speakless,91,15,119,0,0,0,1.3
36654,Quincy,1267,172,626,0,0,0,2.9
36655,foolhan,314,71,611,0,0,0,2.6
36656,Aprilcxy,56,2,117,0,0,0,1.7
36657,eienjames,1621,1116,338,0,0,0,3.8
36659,anecdote,4983,15666,999,12,0,0,8.5
36660,marsplant,322,27,603,0,0,0,2.4
36663,bunny,125,262,606,0,0,0,3.1
36664,fusheng,1849,2284,60,3,0,0,4.2
36665,Macmillian,3603,8,664,0,0,0,2.1
36666,pkuxiaozhao,358,49,399,0,0,0,2.5
36668,jahc,326,10,283,0,0,0,1.2
36670,chiyan,501,111,295,0,0,0,2.8
36673,liuchao,706,9,173,0,0,0,2.1
36675,cloveo,3915,5393,999,1,1,0,7.7
36676,truthonly,2177,157,662,0,0,0,2.9
36682,franklinzh,1106,8,427,0,0,0,2.1
36683,StarrySky,2704,783,538,0,0,0,3.6
36685,tianqirili,1131,128,343,0,0,0,2.8
36690,DingKingWoii,3830,1193,572,4,0,0,3.8
36691,nirvanafire,800,28,664,0,0,0,2.4
36692,lumanman,1732,199,297,0,0,0,3
36693,choires,3995,294,218,0,0,0,3.2
36694,lkjhgfdsa,1447,9,664,0,0,0,2.1
36695,uniko,613,321,116,0,0,0,2.3
36696,MichaelTurn,399,21,20,0,0,0,2.3
36700,MickeyJ,27,0,98,0,0,0,0.3
36701,JuniusLaw,1634,629,364,0,0,0,2.6
36702,carlccxx,167,0,116,0,0,0,0.3
36704,greensilence,110,52,373,0,0,0,2.5
36705,yyf,1154,214,125,0,1,0,3
36706,liujisiha,1522,245,266,0,0,0,3.1
36710,skierboi,52,22,474,0,0,0,2.3
36711,FluorescentG,14,2,27,0,0,0,0.3
36713,attention,3001,59,655,0,0,0,2.6
36714,LJX,6083,26795,999,7,0,1,8.9
36715,willstyle,384,31,590,0,0,0,2.4
36718,silvermay,598,20,654,0,0,0,2.3
36721,noom,1258,35,479,0,0,0,2.4
36722,liuzhenhuan,5207,168,634,0,0,0,2.9
36725,sunflowerla,188,15,525,0,0,0,2.2
36726,abcde,6411,1262,664,0,0,0,3.9
36727,happygang,660,28,157,0,0,0,2.4
36729,fengshengyuh,1180,33,535,0,0,0,2.4
36732,xiaoyang,660,35,664,0,0,0,2.4
36733,bestwei,2390,169,656,0,0,0,2.9
36735,peri,2759,2349,102,0,0,0,4.2
36736,nickname,986,430,496,0,0,0,3.3
36739,nightswimmer,2551,19036,591,1,0,0,5.6
36740,krealia,2590,1377,522,5,0,0,3.9
36741,Kiddinger,671,1182,327,0,0,0,3.8
36742,LittleZeng,390,36,507,0,0,0,2.4
36743,bltk,1359,485,102,0,0,0,3.4
36744,liptonfred,892,4,119,0,0,0,0.9
36745,StaringDog,633,1,119,0,0,0,1
36746,TimeFlyFast,75,3,112,0,0,0,0.3
36748,aswwww,13,1,69,0,0,0,0.3
36750,ryanli,1437,3114,664,1,0,0,4.4
36753,alavear,313,53,664,0,0,0,2.5
36755,dlyxm,614,8,119,0,0,0,1.1
36756,dangdai,1285,86,638,0,0,0,2.7
36757,shijiehui,303,13,516,0,0,0,2.2
36758,gracezjy,151,7,307,0,0,0,2.1
36759,kevinlynch,272,9,110,0,0,0,0.4
36760,xunlei,1274,98,10,0,0,0,2.7
36762,PANJOY,243,6,516,0,0,0,2.1
36766,zhongzhong,413,75,449,0,0,0,2.7
36767,gangluobo,2189,168,646,0,0,0,2.9
36768,liaoshihua,478,31,117,0,0,0,2.4
36772,zhouzhouqi,532,38,119,0,0,0,0.7
36773,cyrustu,1397,3,364,0,0,0,1.1
36774,AndyWong,1010,51,404,0,0,0,2.5
36778,xiaoyuepku,1832,48,363,0,0,0,2.3
36781,inta,3333,608,594,1,1,0,3.5
36783,Alanlxl,8609,1890,663,0,0,0,4.1
36784,konglong,5316,867,339,0,1,0,3.7
36788,hmy,581,42,313,0,0,0,2.5
36789,tearfish,1119,108,192,0,0,0,2.8
36792,sereins,2435,5276,599,3,1,0,4.7
36793,creat,3795,488,653,0,0,0,3.4
36794,smyyms,5714,1507,663,0,0,0,4
36796,chongshengba,2198,444,657,0,0,0,3.4
36800,jianghu,3511,266,660,0,0,0,3.1
36804,fairyfairy,1332,166,90,0,0,0,2.9
36805,smilecat,2177,112,663,0,0,0,2.8
36806,pekmano,864,109,587,0,0,0,2.8
36807,skylarklyn,960,152,83,0,0,0,2.9
36809,chenhongxue,251,34,357,0,0,0,2.4
36810,meowmeow,458,27,364,0,0,0,1.4
36813,ABstyle,239,4,529,0,0,0,2
36815,opanane,468,15,539,0,0,0,2.2
36816,aspen,3674,30534,509,0,0,0,6
36817,friyal,1738,452,664,0,0,0,3.4
36822,leoncuiyi,4283,3523,402,0,0,0,4.5
36824,volley,6660,7919,545,0,0,0,5
36825,pangxh,691,144,53,0,0,0,2.9
36828,lhzl,64,16,115,0,0,0,1.3
36829,zxydadi,112,13,221,0,0,0,2.2
36830,leeward,2712,28,664,0,0,0,2.4
36831,marcelpr,587,144,631,0,0,0,2.9
36832,msfan,4392,12626,412,8,0,0,5.3
36833,ytyks,112,13,391,0,0,0,2.2
36835,idealworld,1104,299,662,1,0,0,3.2
36839,shovelhp,784,352,632,0,0,0,3.2
36840,francish,2528,3418,401,0,0,0,4.4
36841,tigerpee,1333,235,543,3,0,0,3.1
36842,yuxiu,302,452,80,0,0,0,3.4
36843,ysliang,3477,268,30,0,0,0,3.1
36844,CDS,2721,11370,419,6,1,0,5.2
36845,Kindle,778,677,439,0,0,0,3.6
36846,paperfly,2548,2135,269,0,0,0,4.2
36847,qingfengyeyu,1129,10,664,0,0,0,2.2
36849,besoblank,26,0,100,0,0,0,0.3
36850,TomCleverley,896,795,655,1,0,0,3.6
36851,Cherise,2148,263,333,0,1,0,2.9
36852,VioletElegy,8588,30440,560,1,0,0,6
36854,cky,1056,11383,77,0,0,0,5.2
36855,aWesley,919,598,663,0,0,0,3.5
36856,ReiujiUtsuho,102,1,107,0,0,0,1.7
36857,shijiaqi,279,96,618,0,0,0,2.7
36858,annigong,566,11,118,0,0,0,1.2
36860,HOLYMOLLY,2895,65,430,0,0,0,2.6
36861,GuoYuefeng,2481,40,442,0,0,0,2.5
36863,Glenn,2678,426,594,0,0,0,3.3
36866,yearliu,1083,2,364,0,0,0,1
36869,chengchung,685,88,631,0,0,0,2.7
36870,Desire,657,16,601,0,0,0,2.2
36873,mfickle,546,255,460,0,0,0,3.1
36874,homy,279,29,290,0,0,0,2.4
36875,zhangjiaxing,979,15,174,0,0,0,2.2
36876,mathsxbz,3402,119,662,0,0,0,2.8
36877,daricliu,1522,387,659,0,0,0,3.3
36879,neutralino,508,0,577,0,0,0,2
36880,luohua,1199,33,119,0,0,0,1.5
36881,aksand,993,73,364,0,0,0,1.7
36882,godyoungest,738,92,142,0,0,0,2.7
36883,Renzx,1029,23,663,0,0,0,2.3
36884,aizenzk,66,29,111,0,0,0,0.7
36886,evencox,86,2,113,0,0,0,0.3
36887,borm,565,11,661,0,0,0,2.2
36888,counter,274,5,443,0,0,0,2
36892,Wizardjia,645,17,406,0,0,0,2.3
36893,xuhuan,7590,60167,500,9,0,0,6.5
36895,Wenwen,30,3,72,0,0,0,1.1
36896,zd,150,13,533,0,0,0,2.2
36897,Munira,10,0,70,0,0,0,0.2
36898,cparallel,9,0,42,0,0,0,0.3
36899,figue,235,91,617,0,0,0,2.7
36900,wangzeqi,736,22,437,0,0,0,2.3
36901,obvious,78,9,106,0,0,0,1.2
36902,summerLIU,14,2,112,0,0,0,0.3
36904,zyclethe,414,11,264,0,0,0,2.2
36905,huangchao,2315,0,364,0,0,0,1.7
36906,Ean,2828,246,659,0,0,0,3.1
36907,hjdfgtkfi,2052,101,663,0,0,0,2.8
36908,wuyuenen,1018,11,114,0,0,0,2.2
36909,weiji,1461,717,422,0,0,0,3.6
36910,zhangliguo,523,3,119,0,0,0,1.1
36912,shawndme,143,0,119,0,0,0,1
36915,luweiyuqian,113,5,118,0,0,0,0.4
36916,Eglantine,120,3,413,0,0,0,2
36918,kaluzny,3067,435,663,0,0,0,3.3
36920,rexjing,412,1,325,0,0,0,2
36922,lansediao,52,0,34,0,0,0,1
36923,flowerr,1065,76,619,0,0,0,2.7
36924,laaaa,992,470,342,0,0,0,3.4
36927,easyopencan,1040,153,307,0,0,0,2.9
36929,haohappysnow,943,52,364,0,0,0,1.5
36930,huamanlou,396,43,116,0,0,0,2.2
36931,eyefresh,6296,46114,999,9,1,0,9.3
36932,jianingapple,553,52,661,0,0,0,2.5
36933,Elric,2491,517,583,0,0,0,3.4
36934,SRZ,1435,1602,664,5,1,0,4
36935,woshidatudou,572,5,102,0,0,0,1.8
36936,YUEMANXILOU,900,162,364,0,0,0,1.9
36937,bonsoir,161,42,417,1,0,0,2.5
36938,whasic,2990,983,664,0,0,0,3.7
36939,FlyToBirth,227,12,52,0,0,0,2.2
36940,RubyViolet,440,161,84,0,0,0,2.9
36941,LOVEBIGBEAR,3284,958,522,0,0,0,3.7
36942,podolski,845,117,581,0,0,0,2.8
36943,Eliza,203,1,489,0,0,0,2
36945,Bingher,270,36,431,0,0,0,2.4
36946,yumenooto,1437,76,664,0,0,0,2.7
36948,xintu,102,9,24,0,0,0,1.9
36949,DDDDavid,1606,72,364,0,0,0,1.7
36950,Jodie,383,25,338,0,0,0,2.3
36951,gaoliang,31,0,108,0,0,0,1.7
36953,desperado,116,0,118,0,0,0,0.3
36954,sjlpku,311,16,523,0,0,0,2.2
36956,chennanw,469,54,361,0,0,0,1.5
36957,zfy,4147,262,648,0,0,0,3.1
36959,SeHunLay,25,3,37,0,0,0,1.1
36960,yanmei,79,0,33,0,0,0,1.7
36962,abetterday,1465,88,577,0,0,0,2.7
36963,soliloquyang,1504,16,80,0,0,0,2.2
36964,katrinachan,477,44,607,0,0,0,2.5
36965,dujiangzhou,13,1,83,0,0,0,0.3
36967,hsb,514,12,612,0,0,0,2.2
36968,hopmouse,7478,1100,664,0,0,0,3.8
36970,slhccj,700,85,637,0,0,0,2.7
36973,periphery,1278,132,630,0,0,0,2.8
36974,scum,2218,0,660,0,0,0,2
36978,Gzx,1098,250,119,0,0,0,2.8
36979,beichen,846,428,382,0,0,0,3.3
36981,bananamilk,436,15,606,0,0,0,2.2
36982,goufanfan,253,3,1,0,0,0,0.9
36983,calffen,99,7,100,0,0,0,1.1
36984,mazhuang,684,24,118,0,0,0,2.1
36986,Linsdorff,55,0,70,0,0,0,0.3
36987,xwlqh,196,0,117,0,0,0,0.3
36988,Gu,307,6,111,0,0,0,1.1
36989,cugwjg,151,26,515,0,0,0,2.4
36992,linyingdong,3281,2225,354,0,1,0,4.2
36993,michellezeng,694,117,440,1,0,0,2.8
36994,Chrysilla,2909,851,589,0,1,0,3.7
36995,pigfool,1128,14,521,0,0,0,2.2
36996,liangzhi,1968,73,590,0,0,0,2.6
36997,lesley,219,103,301,0,0,0,2.8
36998,yxpkulijian,768,210,639,0,0,0,3
37001,ThrFirs,16,0,110,0,0,0,0.3
37002,redboy,1318,1482,46,0,0,0,4
37004,Reply,1873,9,999,0,0,0,5.1
37005,wwwzrq,273,0,357,0,0,0,1
37006,icounter,897,44,161,0,0,0,2.5
37007,Lewis,1258,233,234,0,0,0,3.1
37008,mickeyy,6916,82,664,0,0,0,2.7
37009,greenT,748,7,364,0,0,0,1.2
37010,Haifengpku,67,0,118,0,0,0,0.3
37012,xdxxq,3424,7496,292,2,0,0,5
37013,colinzouming,6691,268,663,0,0,0,3.1
37015,traveller,50,8,106,0,0,0,0.4
37017,yingchen,839,91,570,0,0,0,2.7
37018,superamare,1045,35,284,0,0,0,2.4
37019,virus,1096,104,571,0,0,0,2.8
37020,wxyjuliet,1584,145,31,0,0,0,2.9
37021,bestfeng,170,19,118,0,0,0,2
37022,brezhnev,1386,45,104,0,0,0,2.5
37023,inception,698,38,584,0,0,0,2.4
37024,rila,656,9,410,0,0,0,2.1
37025,tyouteisan,87,0,118,0,0,0,0.3
37026,RFqiao,3586,243,664,2,0,0,3.1
37027,StYimm,2023,958,999,2,0,0,6.7
37028,wangyuym,710,0,119,0,0,0,1
37030,lovexiaoxue,502,125,226,0,0,0,2.8
37031,wenyingaloe,802,90,350,0,0,0,2.7
37032,isstory,1588,293,646,0,0,0,3.2
37033,hzeight,609,6,662,0,0,0,2.1
37034,uglybeauty,88,68,116,0,0,0,0.9
37035,biology,177,19,663,0,0,0,2.3
37036,barcamessi,1634,174,356,0,0,0,2
37037,Drawing,537,126,656,0,0,0,2.8
37040,cllpku,1041,32,662,0,0,0,2.4
37045,WangZai,465,0,119,0,0,0,1
37046,Yuer,595,53,454,0,0,0,2.5
37050,lcwenxin,2296,45,604,0,0,0,2.5
37051,yiduxingkong,210,4,559,0,0,0,2
37053,youthpku,160,7,346,0,0,0,1.2
37054,EileenSnape,1897,307,646,0,0,0,3.2
37056,Davidloves,535,152,580,0,0,0,2.9
37057,hyq,146,9,36,0,0,0,1.9
37058,bbdtongnian,5075,11912,647,1,1,0,5.3
37060,SharkPepper,312,7,442,0,0,0,2.1
37063,luckyman,479,15,538,0,0,0,2.2
37064,yinlongsan,948,49,417,0,0,0,2.5
37066,Chinglish,1430,286,424,0,0,0,3.2
37067,wangziqian,284,9,117,0,0,0,2.1
37069,cayenne,1266,289,664,0,0,0,3.2
37070,stoneyi,3284,66,579,0,0,0,2.6
37071,kristen,614,175,663,1,0,0,3
37072,sxz,1569,4,537,0,0,0,2
37075,zhemeng,681,188,199,0,0,0,3
37077,albertwest,925,85,659,0,0,0,2.7
37078,zeropang,714,228,664,0,0,0,3.1
37080,shuibian,995,141,156,0,0,0,2.9
37081,jiepoudao,2152,3,551,0,0,0,2
37083,ziyouzhe,2260,86,200,0,0,0,2.7
37084,Ilovesaber,1856,111,664,0,0,0,2.8
37086,yimchitak,1487,0,288,0,0,0,2
37088,Sophiee,396,9,96,0,0,0,2.1
37090,goodcucumber,254,18,526,0,0,0,2.3
37091,Mornm,130,18,113,0,0,0,0.6
37092,tangxingyi,904,100,443,0,0,0,2.8
37094,zxcvbnm,814,148,63,0,0,0,2.9
37096,yhzqing,1424,5,364,0,0,0,1.1
37100,wayneyin,1128,388,442,0,0,0,3.3
37103,angelinawang,1318,194,441,0,0,0,3
37104,abcdabcdabcd,9,4,40,0,0,0,0.3
37105,AccGroup,140,1,999,0,0,0,5
37106,walden,220,0,100,0,0,0,0.9
37109,redkingdom,662,715,417,0,0,0,3.6
37111,ypysq,294,23,528,0,0,0,2.3
37112,Marshaoyi,1264,76,664,0,0,0,2.7
37115,TIANLIAN,25,4,70,0,0,0,0.9
37116,yudadou,1399,51,581,0,0,0,2.5
37119,widecow,234,12,656,0,0,0,2.2
37121,hejunde,464,7,390,0,0,0,2.1
37122,kerry,509,90,319,0,0,0,2.7
37124,mancherest,698,183,212,0,0,0,3
37125,hyange,439,14,645,0,0,0,2.2
37126,sumengmeng,109,7,102,0,0,0,2.1
37128,xsj,3659,770,37,0,0,0,3.6
37129,luaitongmeng,2075,106,364,0,0,0,2.5
37130,zeamo,9,0,102,0,0,0,0.2
37131,worldlake,6753,297,664,0,0,0,3.2
37132,wsns,1133,59,624,0,0,0,2.6
37138,binggnid,1134,200,545,0,0,0,3
37139,Moee,6704,2,664,0,0,0,2
37140,bzzz,2490,164,583,0,0,0,2.9
37141,alick,1177,2,397,0,0,0,2
37142,Wein,162,3,361,0,0,0,0.9
37144,crayfishlike,1284,81,654,0,0,0,2.7
37145,yjm,3596,53,364,0,0,0,2.3
37146,LHS,40,14,114,0,0,0,0.5
37148,Ianye,75,0,116,0,0,0,1
37149,DeanPKU,28,3,109,0,0,0,0.3
37150,liuyi,330,17,222,0,0,0,2.3
37151,zt,3270,669,664,1,0,0,3.5
37152,liuzhan,2640,302,91,0,0,0,3.2
37155,ClaireFive,931,155,386,0,1,0,2.9
37156,selldogs,2178,63,659,0,0,0,2.6
37157,cherrypiee,147,4,356,0,0,0,0.3
37158,paozi,955,18,425,0,0,0,2.3
37159,huangyilei,211,42,651,0,0,0,2.5
37160,phila,1534,217,495,0,0,0,3
37161,Reading,274,12,114,0,0,0,1.2
37165,noteabc,511,32,114,0,0,0,2.1
37166,xyxy,303,31,650,0,0,0,2.4
37167,sunber,892,182,311,0,0,0,3
37168,loxitixi,2013,252,488,0,0,0,3.1
37169,fluency,2297,297,542,0,0,0,3.2
37170,hzgpmc,20,0,58,0,0,0,0.3
37171,hechy,4127,732,529,0,0,0,3.6
37172,frances,89,3,113,0,0,0,0.9
37175,michaelss,1081,45,325,0,0,0,2.5
37187,norahsong,2383,61,607,0,0,0,2.6
37191,rzxiep,593,1,117,0,0,0,1
37193,aphrodisiac,2731,240,570,0,0,0,3.1
37194,tsjsg,1445,157,364,0,0,0,1.9
37195,ttzing,2739,104,664,0,0,0,2.8
37196,hzzlzz,210,47,440,0,0,0,2.5
37197,woaitaiji,1938,274,592,0,0,0,3.1
37198,rosygrass,543,58,371,0,0,0,2.6
37199,ALIUU,277,23,109,0,0,0,1.3
37202,kimchi,75,5,98,0,0,0,0.4
37203,der,994,29,640,0,0,0,2.4
37206,huchenying,1011,44,636,0,0,0,2.5
37208,sudie,1089,158,286,0,0,0,2.9
37209,struggleMan,821,63,364,0,0,0,2.3
37210,labud,1659,74,661,0,0,0,2.6
37211,psyseven,4685,191,655,0,0,0,3
37212,abandonee,611,38,540,0,0,0,2.4
37213,zsjmfy,4089,253,363,0,0,0,2.8
37214,mises,272,92,509,0,0,0,2.7
37215,ppllzz,4589,143,295,0,0,0,2.9
37219,yuqi,5135,637,607,0,0,0,3.5
37220,zdreamstar,1983,13954,663,2,0,0,5.4
37221,chenjiwen,1252,5,213,0,0,0,2
37222,eastprint,595,12,572,0,0,0,2.2
37226,sherlocksong,443,18,77,0,0,0,2
37228,CaramelLatte,292,30,89,0,0,0,1.5
37230,hyxCerise,20,1,97,0,0,0,0.3
37231,wqeco,43,2,81,0,0,0,0.3
37233,syqddvt,1222,70,396,0,0,0,2.6
37234,iamli,734,150,594,0,0,0,2.9
37235,wynter,108,17,121,0,0,0,2.3
37240,paton,263,32,633,0,0,0,2.4
37241,AquaBunny,1016,491,170,0,0,0,3.4
37244,inspiration,556,52,593,0,0,0,2.5
37245,xuanxuanss,13,0,85,0,0,0,0.3
37246,LinDengwan,340,14,573,0,0,0,2.2
37247,xnswupku,785,36,582,0,0,0,2.4
37248,evansyuyu,268,54,653,2,0,0,2.6
37249,Leves,381,29,181,0,0,0,2.4
37252,Vendor,6731,9920,776,21,1,0,7.1
37253,gryffindorg,280,35,572,0,0,0,2.4
37255,zhoujun,1711,39,664,0,0,0,2.5
37256,longfeiyang,622,38,663,0,0,0,2.4
37257,xxding,27,3,114,0,0,0,0.3
37259,sunyongqi,1330,153,588,2,0,0,2.9
37260,JeromeZhong,558,94,243,0,0,0,2.7
37261,putianying,4756,307,664,0,0,0,3.2
37265,jzcpanda,3474,63,660,0,0,0,2.6
37266,mercuryy,997,303,522,0,0,0,3.2
37267,WSZA,41,0,19,0,0,0,0.2
37268,xiaotongbu,838,45,644,0,0,0,2.5
37272,pkulqs,180,1,91,0,0,0,0.9
37275,clouds,8976,715,664,0,1,0,3.6
37276,Mattjin,832,12,616,0,0,0,2.2
37277,wehangyou,92,0,117,0,0,0,1
37285,sunqinkup,88,4,119,0,0,0,0.3
37286,lfzangela,2773,204,423,0,0,0,3
37287,swensen,577,22,442,0,0,0,2.3
37289,ljjj,1058,149,417,0,0,0,2.9
37292,huitailang,399,55,118,0,0,0,1.6
37293,zwwy,458,351,545,0,0,0,3.2
37294,GordonPKUMA,73,0,119,0,0,0,0.3
37298,xuelang,431,85,423,0,0,0,2.7
37300,mmery,605,70,164,0,0,0,2.6
37301,aspirinman,1361,18,443,0,0,0,2.3
37303,fzwmh,1054,5,93,0,0,0,1
37305,hjwjnextdoor,6,0,8,0,0,0,0.2
37306,fiore,2135,1986,442,1,0,0,4.1
37307,xuewelling,448,45,251,0,0,0,2.5
37309,zhenlan,2254,2729,599,1,0,0,4.3
37310,micheal,391,30,553,0,0,0,2.4
37311,nathanzhou,1878,331,209,0,0,0,3.2
37312,giner,984,15,566,0,0,0,2.2
37313,piupiu,3081,225,654,0,0,0,3.1
37314,LimeiChen,23,2,22,0,0,0,0.3
37315,sigmam,379,69,392,1,0,0,2.6
37321,qdll,810,19,642,0,0,0,2.3
37323,panningning,321,0,49,0,0,0,2
37325,org,1111,311,155,0,0,0,3.2
37327,melodyying,1130,75,9,0,0,0,2.7
37330,catzhang,2731,4994,629,3,0,0,4.7
37336,wzr,2905,132,482,0,0,0,2.8
37337,xicifish,440,88,633,0,0,0,2.7
37338,Monicawang,1147,20,215,0,0,0,2.3
37340,lingxuanxiao,557,18,467,0,0,0,2.3
37342,robinchang,907,2,579,0,0,0,2
37343,lalatin,227,52,119,0,0,0,2.3
37344,xcj,216,15,0,0,0,0,2.2
37345,yuming,5334,3734,654,0,1,0,4.5
37346,pipitu,25,1,109,0,0,0,0.3
37347,chasen,970,3,118,0,0,0,1.1
37348,nxqzhwn,493,80,464,0,0,0,2.7
37349,cleverlover,1201,316,649,0,0,0,3.2
37350,LIBING,219,29,409,0,0,0,2.4
37351,sayokino,103,23,105,0,0,0,2.1
37352,renxuancheng,377,43,414,0,0,0,2.5
37353,hansc,1956,93,363,0,0,0,1.8
37354,zama,539,230,293,0,0,0,3.1
37355,wuhongchen,289,75,49,0,0,0,2.7
37356,CHOY,282,0,320,0,0,0,2
37357,ranly,235,39,418,0,0,0,2.5
37358,goligang,1784,38,663,0,0,0,2.4
37359,LilyLLQQ,179,5,119,0,0,0,1.1
37360,yuanxiaoda,1896,629,523,0,0,0,3.5
37361,LTYLTY,512,108,360,0,0,0,2.5
37363,shine,71,26,70,0,0,0,1.4
37367,leechen,815,97,353,0,0,0,2.7
37368,pkugsmacc,2163,259,652,0,0,0,3.1
37369,AlwaysOnline,822,493,633,0,0,0,3.4
37370,rhythmyq,202,16,272,0,0,0,2.2
37373,Vincyching,42,3,58,0,0,0,1
37374,hyacinths,931,47,415,0,0,0,2.5
37375,yuefei,435,23,652,0,0,0,2.3
37376,AlwaysRed,1232,102,450,0,0,0,2.8
37378,zhkl,931,3,214,0,0,0,2
37383,sdnuzjj,2392,72,661,0,0,0,2.6
37384,capitalLYC,2571,752,45,0,0,0,3.6
37385,lusd,3216,129,664,0,0,0,2.8
37386,fdxoon,1023,2348,639,0,0,0,4.2
37387,pwilliam,2495,1046,609,0,0,0,3.8
37389,hedongxu,380,66,664,0,0,0,2.6
37391,kryno,692,30,364,0,0,0,2.1
37392,franfran,4328,1390,133,0,0,0,3.9
37394,wwyangyang,1960,354,664,0,0,0,3.2
37395,melinan,1036,28,331,0,0,0,2.4
37396,changmen,983,64,522,0,0,0,2.6
37398,coamo,404,7,105,0,0,0,1.1
37399,Sherb,1799,0,119,0,0,0,1
37400,hinyunsin,232,18,277,0,0,0,2.3
37403,nib,157,4,81,0,0,0,1.1
37405,littlecuckoo,134,112,463,0,0,0,2.8
37409,yaphetw,422,20,59,0,0,0,2
37411,vaccine,10213,1132,646,0,0,0,3.8
37416,seratna,932,322,325,0,0,0,2.3
37417,quiensabe,222,24,402,0,0,0,2.3
37418,Agata,258,92,101,0,0,0,2.5
37419,hahabear,366,15,450,0,0,0,2.2
37420,foreversarah,244,4,319,0,0,0,2
37421,DarcyP,17,1,62,0,0,0,0.9
37422,wangjinwang,397,4,364,0,0,0,0.9
37424,tianjia,1976,3151,538,0,0,0,4.4
37425,lijialin,802,223,522,0,0,0,3.1
37426,pkupkuzc,1026,91,529,0,0,0,2.7
37427,qzhao,56,0,97,0,0,0,0.9
37429,yuloon,333,47,227,0,0,0,2.5
37430,zxfwyy,146,1,96,0,0,0,1.7
37431,kaoshuiwan,563,0,341,0,0,0,1.7
37432,lcmaohanyuan,145,2,115,0,0,0,1
37433,PKUDM,929,18,565,0,0,0,2.3
37434,dazuihou,397,32,304,0,0,0,2.4
37436,yasaka,1053,487,177,0,0,0,3.4
37437,further,445,3,119,0,0,0,1.7
37438,aihuakeke,205,16,119,0,0,0,2
37440,kuncy,445,37,19,0,0,0,2.4
37442,Ruiz,359,132,647,0,0,0,2.8
37444,xuanyihao,201,60,530,0,0,0,2.6
37445,AntiOedipus,2011,3186,324,0,0,0,4.4
37448,joywey,689,179,616,0,0,0,3
37449,Zhanginging,23,0,87,0,0,0,1
37450,wangjiashu,1334,172,664,0,0,0,2.9
37451,lujiejjlls,872,131,657,0,0,0,2.8
37454,shendandan,231,0,482,0,0,0,2
37458,mingfeiche,587,0,442,0,0,0,2
37459,dsn,361,13,408,0,0,0,2.2
37460,STEREO,8115,8833,654,1,0,0,5.1
37461,LovelyAngela,269,45,495,0,0,0,2.5
37462,fumie,414,1,154,0,0,0,2
37463,iwq,283,113,376,0,0,0,2.8
37471,Lucienm,240,49,109,0,0,0,1.4
37472,clumsy,538,57,74,0,0,0,1.6
37475,Joelzw,16,3,90,0,0,0,0.3
37476,renwaiyouren,560,54,87,0,0,0,2.3
37477,sakurazsz,150,34,110,0,0,0,1.4
37478,Symbol,4361,14792,657,0,0,0,5.4
37481,xinzi,91,7,557,0,0,0,2.1
37482,xuricz,890,73,538,0,0,0,2.6
37483,ystaospm,675,2,119,0,0,0,0.3
37485,marinadai,11,0,11,0,0,0,0.3
37486,myster,153,4,271,0,0,0,2
37487,xiaotuzinian,213,0,146,0,0,0,2
37488,wangdaxia,1433,37,363,0,0,0,2.2
37489,chenfox,2096,250,660,0,0,0,3.1
37490,latrix,748,26,380,0,0,0,2.4
37491,woninenio,2034,102,645,0,0,0,2.8
37492,xinfeiyangle,77,1,504,0,0,0,2
37495,Schrodincat,1094,1215,453,0,0,0,3.9
37496,luolu,486,29,363,0,0,0,1.4
37498,chicharito,1140,5,118,0,0,0,1.8
37500,niuchenan,93,30,400,1,0,0,2.4
37501,miaobug,363,33,363,0,0,0,1.4
37502,xiaochacha,352,43,119,0,0,0,1.4
37505,wwwleileicom,3140,11169,334,4,0,0,5.2
37506,lumysha,1209,41,474,0,0,0,2.5
37508,xhnjsyt,3985,118,664,0,0,0,2.8
37509,purpleeast,1858,527,476,0,0,0,3.4
